3 C05 0.7826 2.2077 1
3 C05 0.8126 2.2077 2
3 C10 0.7126 2.22586 1
3 C10 0.7426 2.22586 2
3 C10 0.7126 2.22586 1
3 C10 0.7426 2.22586 2
3 C10 0.7126 2.22586 1
3 C10 0.7426 2.22586 2
3 C15 0.7026 2.28288 1
3 C15 0.7226 2.28288 2
3 C15 0.7026 2.28288 1
3 C15 0.7226 2.28288 2
3 C15 0.7026 2.28288 1
3 C15 0.7226 2.28288 2
3 C21 0.6926 2.38593 1
3 C21 0.7226 2.38593 2
3 C21 0.6926 2.38593 1
3 C21 0.7226 2.38593 2
3 C21 0.6926 2.38593 1
3 C21 0.7226 2.38593 2
3 C25 0.7026 2.49127 1
3 C25 0.7426 2.49127 2
3 C25 0.7026 2.49127 1
3 C25 0.7426 2.49127 2
3 C25 0.7026 2.49127 1
3 C25 0.7426 2.49127 2
3 C90 0.7124 2.62663 1
3 C90 0.7124 2.62663 1
3 C90 0.7124 2.62663 1
3 2D09 0.3626 2.39882 1
3 2D09 0.3826 2.39882 2
3 2D09 0.3826 2.39882 2
3 2D09 0.3626 2.39882 1
3 2D09 0.3826 2.39882 2
3 2D09 0.3626 2.39882 1
3 C56 0.7026 2.95637 2
3 C56 0.7026 2.95637 2
3 C56 0.6826 2.95637 1
3 C56 0.6826 2.95637 1
3 C56 0.6826 2.95637 1
3 C56 0.7026 2.95637 2
3 C62 0.6726 3.18665 1
3 C62 0.6726 3.18665 1
3 C62 0.7026 3.18665 2
3 C62 0.7026 3.18665 2
3 C62 0.6726 3.18665 1
3 C62 0.7026 3.18665 2
3 C69 0.6626 3.38411 2
3 C69 0.6626 3.38411 2
3 C69 0.6426 3.38411 1
3 C69 0.6426 3.38411 1
3 C69 0.6426 3.38411 1
3 C69 0.6626 3.38411 2
3 C72 0.6326 3.60911 1
3 C72 0.6326 3.60911 1
3 C72 0.6526 3.60911 2
3 C72 0.6526 3.60911 2
3 C72 0.6326 3.60911 1
3 C72 0.6526 3.60911 2
3 C77 0.7226 3.78491 2
3 C77 0.7226 3.78491 2
3 C77 0.6826 3.78491 1
3 C77 0.6826 3.78491 1
3 C77 0.6826 3.78491 1
3 C77 0.7226 3.78491 2
3 2D06 0.0926 2.94587 1
3 2D06 0.1026 2.94587 2
3 2D06 0.1026 2.94587 2
3 2D06 0.0926 2.94587 1
3 2D06 0.1026 2.94587 2
3 2D06 0.0926 2.94587 1
3 2D07 0.1026 3.13085 2
3 2D07 0.0826 3.13085 1
3 2D07 0.0826 3.13085 1
3 2D07 0.0826 3.13085 1
3 2D07 0.1026 3.13085 2
3 2D07 0.1026 3.13085 2
3 2D08 0.4826 6.598 1
3 2D08 0.5026 6.598 2
3 2D08 0.5026 6.598 2
3 2D08 0.4826 6.598 1
